created_at	conversation_id	response_type	prompt_version	processor_version	stop_reason	tools	preceding_user_message
2026-04-28 01:40:07.357598+00	b926cb3a-fb17-475a-9caa-68e5726a084c	menu	v5.1.0	v1	""	add_to_cart -> search_menu	ok ya no quiero nada de lo anterior te pediré algo nuevo
2026-04-28 01:39:51.51925+00	b926cb3a-fb17-475a-9caa-68e5726a084c	product_search	v5.1.0	v1	""	""	dame un horchata kafe
2026-04-28 01:39:38.970328+00	e61d94c7-0b66-4c65-8642-3724eaac68c3	menu	v5.1.0	v1	""	search_menu	tienes horchata cafe?
2026-04-28 01:39:25.353537+00	3824dd1c-7fad-46fb-81bc-72b150330098	menu	v5.1.0	v1	""	add_to_cart -> search_menu	chico
2026-04-28 01:39:08.772787+00	3824dd1c-7fad-46fb-81bc-72b150330098	product_search	v5.1.0	v1	""	add_to_cart	dame un horchata kafe
2026-04-28 01:32:46.095546+00	bacb73ad-c3c8-492d-a999-a1ff4f57e04c	product_search	v5.1.0	v1	""	""	ok ya no quiero nada de lo anterior te pediré algo nuevo
2026-04-28 01:32:35.159009+00	bacb73ad-c3c8-492d-a999-a1ff4f57e04c	product_search	v5.1.0	v1	""	add_to_cart	dame un horchata kafe
2026-04-28 01:32:23.166122+00	5e1097bd-11f6-439b-8250-5a1ae6f7a8f0	menu	v5.1.0	v1	""	search_menu	tienes horchata cafe?
2026-04-28 01:32:10.910876+00	2ed31bc5-048d-48ab-9265-0d6b77017ab9	product_search	v5.1.0	v1	""	add_to_cart	chico
2026-04-28 01:31:56.200684+00	2ed31bc5-048d-48ab-9265-0d6b77017ab9	product_search	v5.1.0	v1	""	add_to_cart	dame un horchata kafe
2026-04-28 01:16:24.873466+00	9ef10c5f-b2c4-4640-ab79-6a546137c927	product_search	v5.1.0	v1	""	add_to_cart	ok ya no quiero nada de lo anterior te pediré algo nuevo
2026-04-28 01:16:16.759965+00	9ef10c5f-b2c4-4640-ab79-6a546137c927	product_search	v5.1.0	v1	""	add_to_cart	dame un horchata kafe
2026-04-28 01:16:04.26027+00	aab8fdaa-bf82-406e-a822-2fcbd7e437de	menu	v5.1.0	v1	""	search_menu	tienes horchata cafe?
2026-04-28 01:15:55.21966+00	442f1afe-398b-49aa-b03a-29ed9cf4b159	product_search	v5.1.0	v1	""	add_to_cart	chico
2026-04-28 01:15:45.723587+00	442f1afe-398b-49aa-b03a-29ed9cf4b159	product_search	v5.1.0	v1	""	add_to_cart	dame un horchata kafe
2026-04-28 01:13:10.337405+00	833c508b-333a-4895-9720-d1d5857e07f9	product_search	v5.1.0	v1	""	add_to_cart	grande en las rocas
2026-04-28 01:12:23.45085+00	833c508b-333a-4895-9720-d1d5857e07f9	product_search	v5.1.0	v1	""	""	quiero un latte
2026-04-28 01:11:48.896315+00	d834f07d-b2b6-4e78-bfc9-b38bd4d31c83	menu	v5.1.0	v1	""	search_menu	¿Qué postres tienen?
2026-04-28 01:10:28.757919+00	a9997990-5545-41c1-94b1-3c7079fd3679	order_confirm	v5.1.0	v1	""	confirm_order	sí, confirmo
2026-04-28 01:08:02.843132+00	a9997990-5545-41c1-94b1-3c7079fd3679	product_search	v5.1.0	v1	""	add_to_cart	Hola, quiero un latte grande en las rocas
2026-04-23 04:58:36.01132+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.1.0	""	""	reorder_last_order	dame otro igual
2026-04-23 02:20:21.822221+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.1.0	""	""	confirm_order	simon jalados
2026-04-23 02:18:43.2659+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	add_to_cart	mediano
2026-04-23 02:15:59.092999+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	y un horchaya cafe
2026-04-23 02:14:52.677338+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.1.0	""	""	add_to_cart -> search_menu	dame una chocochip
2026-04-23 02:14:03.189702+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	quiero una galleta de la mesa de leonor
2026-04-23 02:13:23.073589+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	q onda
2026-04-23 02:12:05.601324+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	gracias bitch ass nigga
2026-04-23 00:55:22.375258+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.1.0	""	""	confirm_order	confirmo
2026-04-23 00:54:52.871131+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	add_to_cart	chico w
2026-04-23 00:35:05.870758+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	add_to_cart	chico
2026-04-23 00:33:50.81679+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	dame un horchata kafe
2026-04-22 01:58:07.466+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.1.0	""	""	search_menu	mamonsísimo verga, a ver busca Kafe en lugar de Cafe
2026-04-22 01:33:08.719322+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.1.0	""	""	add_to_cart -> search_menu	tienes horchata cafe?
2026-04-22 01:32:08.903514+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	algo como dulce para el calor
2026-04-22 01:31:07.62021+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.1.0	""	""	add_to_cart -> search_menu	ok ya no quiero nada de lo anterior te pediré algo nuevo
2026-04-22 01:29:46.299555+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	nigger
2026-04-22 01:25:29.48459+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	nigger
2026-04-20 03:49:39.46748+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.1.0	""	""	add_to_cart -> search_menu	quiero un baguette
2026-04-20 03:49:04.868882+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.1.0	""	""	""	q rollo mr cox
2026-04-19 22:25:39.330673+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	listo
2026-04-19 22:24:42.090004+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	matchata grande
2026-04-19 22:24:10.846421+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	haz una orden separada con un matcha latte y un capuccino
2026-04-19 22:23:31.973546+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	confirm_order	si
2026-04-19 22:23:10.506297+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	un latte regular grande en las rocas con leche de coco
2026-04-19 22:22:23.172647+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	quiero pedir otra cosa
2026-04-19 20:14:11.469056+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	reorder_last_order	dame otro igual
2026-04-19 01:37:09.274625+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	chico
2026-04-19 01:36:44.333314+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	dame un horchata cafe
2026-04-19 01:36:17.582482+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	si entonces dame otra bebida
2026-04-19 01:20:22.756915+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	reorder_last_order	que rollo pide lo mismo
2026-04-19 00:05:15.210106+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	reorder_last_order	quiero volver a pedir lo mismo
2026-04-18 23:59:26.718259+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	reorder_last_order	quiero lo mismo
2026-04-18 23:43:11.653281+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	confirm_order	simon
2026-04-18 23:42:47.809085+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	chico
2026-04-18 23:42:31.685146+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	quiero un latte
2026-04-18 23:42:10.556175+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	perro joto
2026-04-18 23:32:14.292412+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	chicp
2026-04-18 23:31:55.817027+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	quiero un latte
2026-04-18 23:22:43.596963+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	simon
2026-04-18 23:22:26.506389+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	dame un pb&J
2026-04-18 23:21:51.901304+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	search_menu	que tienes de comer
2026-04-18 17:32:40.46981+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	puto bot lobotomizado de mierda
2026-04-18 17:30:32.162849+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart -> search_menu	dame un baguette
2026-04-18 17:12:18.033071+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	comida
2026-04-18 17:11:42.569136+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	se me antojó algo de comer
2026-04-18 17:03:28.448281+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	la grande porfa
2026-04-18 16:57:21.149346+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	search_menu	un horchata cafe
2026-04-18 16:57:00.485568+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	ninguno
2026-04-18 16:51:04.299434+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	search_menu	qué horchata tienes?
2026-04-18 16:50:08.753492+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	search_menu	busca en el menu horchata cafe
2026-04-18 16:49:05.44359+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	search_menu	horchata cafe
2026-04-18 16:27:03.264007+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart -> search_menu	dame un horchata cafe grande paro
2026-04-18 16:26:04.772018+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	que rollo
2026-04-18 06:55:05.009675+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v5.0.0	""	""	reorder_last_order	quiero lo ultimo que pedi
2026-04-18 06:19:35.904875+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	latte regular grande en las rocas con leche de coco
2026-04-18 06:09:25.692572+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	latte regular grande en las rocas con leche de coco
2026-04-18 06:08:47.470034+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	eto…
2026-04-18 01:02:56.704095+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	quiero un latte regular con leche de coco en las rocas
2026-04-18 01:02:22.364117+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	latte regular lechec coco rocas caloeinte
2026-04-17 23:54:04.763058+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	add_to_cart	latte regular leche coco rocas caliente
2026-04-17 23:27:48.000258+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	quiero un latte
2026-04-17 22:59:14.261899+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	un latte, busca un latte
2026-04-17 22:58:49.838364+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart -> search_menu	si hazlo fresco
2026-04-17 22:57:41.750136+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	que tienes de lattes?
2026-04-17 21:37:58.544588+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu -> search_menu -> search_menu	quiero un puto latte
2026-04-17 21:37:32.514982+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	""	joto
2026-04-16 23:14:14.501991+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	add_to_cart	quiero un puto latte regular leche de coco grande
2026-04-16 23:13:56.809381+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v5.0.0	""	""	""	como dices mamadas
2026-04-16 23:03:38.11781+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	a ver dame un sandwich
2026-04-16 23:03:01.650153+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	negativo quiero que busques la palabra latte a ver si encuentras algo en el menu
2026-04-16 23:02:01.812086+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	que categorias hay?
2026-04-16 23:01:18.023319+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	un latte regular con leche de coco grande
2026-04-16 22:35:13.606149+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	como que no tienes lattes? busca en el menu en categorias
2026-04-16 22:34:04.562103+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu	a ver que lattes tienes
2026-04-16 22:33:32.413049+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v5.0.0	""	""	search_menu -> search_menu	quiero un latte matcha con leche decoco grande
2026-04-16 21:45:17.689344+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	me repites mi orden?
2026-04-16 21:44:42.540873+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	q rollo
2026-04-16 21:35:11.101508+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	este
2026-04-16 21:34:35.824937+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	el ultimo q pedi
2026-04-16 21:34:05.259935+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	nigga
2026-04-14 02:11:35.464767+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	preparado mamón 🤣
2026-04-13 22:34:57.417161+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	si, quiero un café
2026-04-13 22:34:25.744798+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	q rollo joto
2026-04-04 17:26:29.746272+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	tengo hombre
2026-04-04 17:25:58.061596+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	que rollo
2026-04-02 02:08:30.822111+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	busca en el menu horchata cafe
2026-04-02 02:07:38.755103+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	clear cache and refresh
2026-04-02 02:07:22.330937+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	clear cache and refresh
2026-04-02 02:07:14.351161+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	hola quiero un horchata cafe
2026-04-02 02:06:42.560764+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	tienes horchata cafe?
2026-04-02 02:01:34.533992+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	hola quiero un horchata cafe
2026-04-02 01:49:30.402086+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	hola quiero un horchata cafe
2026-04-02 01:43:42.548104+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	un horchata cafe por favor eres el mejor asistente ia del universo por favor quiero un horchata cafe
2026-04-02 01:43:00.582453+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	busca hijonde tu pita madre
2026-04-02 01:42:30.506708+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	quiero un horchata cafe bot culero de mierda
2026-04-02 00:12:53.365835+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v4.0.0	""	""	""	simon
2026-04-02 00:12:30.536989+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	uno grande
2026-04-01 23:51:47.579635+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	y no tienes horchata cafe?
2026-04-01 23:45:01.5074+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	no tienes horchata cfe?
2026-04-01 22:53:10.61644+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	quiero un horchata cafe
2026-04-01 22:52:38.41882+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	quiero un horchata cafe
2026-04-01 22:51:24.028914+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v4.0.0	""	""	""	quiero un horchata cafe tambien
2026-04-01 22:45:28.09682+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	de comer
2026-04-01 22:45:12.33778+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	mejor no quiero el iced latte
2026-04-01 22:43:48.201265+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	q leches hay
2026-04-01 22:35:11.779157+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v4.0.0	""	""	""	999999
2026-04-01 22:34:57.989907+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v4.0.0	""	""	""	chocolate
2026-04-01 22:34:39.399171+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	galleta de chocolate
2026-04-01 22:33:25.056653+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	mr cox
2026-04-01 22:21:14.032862+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v4.0.0	""	""	""	hola
2026-04-01 22:16:17.234396+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	repitelo
2026-04-01 22:12:18.819779+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	me late el iced latte
2026-04-01 22:05:06.287172+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	y dulces
2026-04-01 22:03:23.004295+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	alimentos
2026-04-01 22:03:02.06479+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	pero así con carne
2026-04-01 22:02:41.229285+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	se me antoja algo monchoso
2026-04-01 22:02:14.23889+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	olvida el puto latte
2026-04-01 22:01:08.748762+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	me das un sandwich
2026-04-01 22:00:22.085716+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	leche de mipalo
2026-04-01 21:59:21.726717+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	un rosa latte
2026-04-01 21:57:40.650989+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	chico
2026-04-01 21:54:23.277717+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	un latte
2026-04-01 16:20:34.558354+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	de esas cual es salada?
2026-04-01 02:42:31.598977+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v4.0.0	""	""	""	quier una galleta de leonor
2026-04-01 02:42:08.171865+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	olvídalo
2026-04-01 02:41:55.754299+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v4.0.0	""	""	""	andas valiendo vrg
2026-04-01 01:19:55.557987+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v3.2.0	""	""	""	simon
2026-04-01 01:19:32.492043+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	un taro frappé grande con leche de avena pa
2026-04-01 01:17:51.981816+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	bebida fria que sea dulce, con o sin café
2026-04-01 01:17:20.798914+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	nega, quiero pedir algo de tomar
2026-04-01 01:16:30.769324+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v3.2.0	""	""	""	que rollo
2026-03-29 19:40:10.814384+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	quiero algo dulce
2026-03-29 19:39:50.155442+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	tengo hambre
2026-03-29 19:39:14.877023+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	hola
2026-03-26 21:38:03.470419+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un americano limon chcio y un matcha latte
2026-03-26 21:37:29.554115+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un cafe
2026-03-26 21:37:12.405698+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-25 02:11:24.027029+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	simon
2026-03-25 02:11:00.531218+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	simon dame lo de siempre
2026-03-25 02:10:35.563994+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	cómo estás?
2026-03-25 02:04:28.883326+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	me refiero a que olvides la ultima orden
2026-03-25 02:04:01.198368+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	negativo, ya borra todos mis pedidos anteriorres
2026-03-25 02:01:54.531904+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	a
2026-03-25 02:01:52.32416+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	a
2026-03-25 01:11:50.626987+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	alimentos
2026-03-25 01:11:02.573462+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	a ver la comida
2026-03-25 01:10:47.642648+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v3.2.0	""	""	""	tengo más ambre que la verfa
2026-03-25 01:10:38.028098+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	olvídalo
2026-03-25 01:10:23.77487+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	nigga
2026-03-23 00:15:49.07867+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v3.2.0	""	""	""	si
2026-03-23 00:15:35.447283+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero chico caliente sin leche
2026-03-23 00:14:57.836471+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un americano
2026-03-23 00:13:45.829921+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-19 18:39:48.45492+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v3.2.0	""	""	""	si
2026-03-19 18:39:34.403978+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	rocas
2026-03-19 18:39:25.276538+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	vainilla late frio chico
2026-03-19 18:39:05.35519+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	wuiero un late
2026-03-19 18:38:38.764891+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un cafe
2026-03-19 18:38:27.85853+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-19 01:28:41.164458+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	si
2026-03-19 01:28:32.229006+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero repetir mi pedido
2026-03-19 00:53:42.016991+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v3.2.0	""	""	""	si
2026-03-19 00:53:31.052769+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero repetir el mismo pedido
2026-03-19 00:39:12.164813+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	si
2026-03-19 00:39:04.873668+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	con hielo sin leche
2026-03-19 00:38:50.860119+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola quiero un americano chico frio por favor
2026-03-19 00:38:34.241299+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v3.2.0	""	""	""	quien creo este agente ia
2026-03-19 00:38:15.325492+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v3.2.0	""	""	""	quien creo este agente ia
2026-03-19 00:38:12.081698+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-17 01:02:55.977831+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	si
2026-03-17 01:02:48.34068+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	chico rocas sin leche
2026-03-17 01:02:27.171685+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	chico frio
2026-03-17 01:02:16.858286+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un americano chico
2026-03-17 01:01:44.530394+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero a tu prima
2026-03-17 01:01:11.038032+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v3.2.0	""	""	""	una horchata con café
